INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21216312, 'Rosï¿½rio', 'Mourinho', 'Castelo Branco    Sertã    Cernache do Bonjardim    3 283     7 206', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13263231, 'Jacinta', 'Bivar', 'Madeira    Câmara de Lobos    Estreito de Câmara de Lobos    10 236     814', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61926449, 'Valadares', 'Amorim', 'Lisboa    Mafra    Vila Franca do Rosário    888    617', 'Educador social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43336341, 'Efigï¿½nia', 'Raminhos', 'Santarem    Ourém    Formigais    444    1 153', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (83231343, 'Cassandra', 'Arantes', 'Porto    Amarante    Fregim    2 507     847', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (66291291, 'Nancy', 'Assunção', 'Évora    Portel    Monte do Trigo    1 245     10 701', 'Relações públicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13121425, 'Margarete', 'Abreu', 'Viseu    Tondela    Nandufe    645    428', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (67279546, 'Quixote', 'Mariz', 'Castelo Branco    Castelo Branco    Ninho do Açor    473    1 190', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (72912387, 'Jorge', 'Covilhã', 'Setúbal    Sines    Porto Covo    1 116     4 873', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51418121, 'Benedito', 'Gama', 'Braga    Amares    Barreiros    702    304', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22317513, 'Gil', 'Pais', 'Bragança    Carrazeda de Ansiães    Seixo de Ansiães    367    2 210', 'Operador de máquinas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82611575, 'Reginaldo', 'Curado', 'Viana do castelo    Valença    Cerdal    1 744     2 086', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16365194, 'Priscilo', 'Castro', 'Bragança    Bragança    Alfaião    173    1 998', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19169675, 'Paulino', 'Mora', 'Viana do castelo    Monção    Luzio    151    618', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12311111, 'Olga', 'Naves', 'Aveiro    Ovar    Cortegaça    4 066     1 012', 'Veterinário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25654851, 'Ulisses', 'Botica', 'Viseu    Mortágua    Mortágua    2 797     2 738', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45165666, 'Gervï¿½sio', 'Rivero', 'Coimbra    Condeixa-a-Nova    Bem da Fé    117    234', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31825654, 'Celso', 'Palha', 'Vila Real    Chaves    Mairos    359    1 227', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14136381, 'Constanï¿½a', 'Torres', 'Braga    Vila Verde    Rio Mau    738    372', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52511111, 'Douglas', 'Casado', 'Vila Real    Mesão Frio    Oliveira    456    340', 'Barman');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31318123, 'Romana', 'Vilanova', 'Coimbra    Montemor-o-Velho    Vila Nova da Barca    365    1 165', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34921214, 'Delfino', 'Portugal', 'Porto    Baião    Teixeira    874    2 085', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31223313, 'Olï¿½mpia', 'Botelho', 'Porto    Penafiel    Pinheiro    2 297     447', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (67516959, 'Reginaldo', 'Valgueiro', 'Viseu    Mangualde    Moimenta de Maceira Dão    664    639', 'Especialista em inteligência artificial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22439451, 'Rafaela', 'Quezado', 'Braga    Vila Verde    Prado (S. Miguel)    727    535', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43812151, 'Dolores', 'Grande', 'Guarda    Guarda    Rochoso    343    1 942', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11812625, 'Violeta', 'Varanda', 'Guarda    Pinhel    Cerejo    205    681', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (92326531, 'Dores', 'Ruas', 'Guarda    Sabugal    Rebolosa    205    1 112', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (72121154, 'Silvestre', 'Curvelo', 'Castelo Branco    Penamacôr    Aranhas    440    550', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31723381, 'Marisa', 'Carmo', 'Castelo Branco    Fundão    Barroca    634    2 314', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12315216, 'Neiva', 'Banha', 'Guarda    Figueira de Castelo Rodrigo    Reigada    348    2 543', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (62721878, 'Ieda', 'Robalinho', 'Coimbra    Montemor-o-Velho    Verride    699    615', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (63411219, 'Ilï¿½dio', 'Marcondes', 'Bragança    Miranda do Douro    S. Martinho de Angueira    359    3 700', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21153126, 'Judite', 'Olivares', 'Porto    Penafiel    Castelões    1 413     394', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24341132, 'Isolina', 'Carneiro', 'Bragança    Vinhais    Paçó    236    1 692', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15111211, 'Nazï¿½rio', 'Bicudo', 'Bragança    Alfândega da Fé    Vales    70    714', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41822181, 'Marina', 'Rios', 'Porto    Gondomar    Cristelos    2 709     297', 'Guia turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (73843129, 'Adauto', 'Aguiar', 'Vila Real    Peso da Régua    Sedielos    1 307     1 283', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24777445, 'Argeu', 'Sousa do Prado', 'Coimbra    Penacova    Lorvão    4 220     2 577', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25214541, 'Joel', 'Villena', 'Braga    Guimarães    Sande (S. Martinho)    2 880     342', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (59723118, 'Xï¿½nia', 'Lucena', 'Leiria    Batalha    Batalha    7 522     2 984', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25297941, 'Flï¿½r', 'Valgueiro', 'Lisboa    Torres Vedras    Turcifal    3 008     2 451', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11663254, 'Silvestre', 'Cangueiro', 'Vila Real    Vila Pouca de Aguiar    Vila Pouca de Aguiar    3 456     2 270', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15111151, 'Aparecida', 'Moniz', 'Leiria    Alcobaça    S. Martinho do Porto    2 644     1 501', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16266128, 'Nï¿½dia', 'Pêcego', 'Viana do castelo    Caminha    Vile    328    315', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81182252, 'Octï¿½vio', 'Vasques', 'Guarda    Guarda    Pousada    179    1 300', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12952262, 'Laï¿½s', 'Morão', 'Porto    Valongo    Ermesinde    38 315     742', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (65118111, 'Edelina', 'Álvaro', 'Bragança    Mirandela    Mirandela    11 109     2 978', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18154132, 'Diva', 'Canto', 'Viseu    Mortágua    Vale de Remígio    750    581', 'Agricultor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51121522, 'Sï¿½nia', 'Carmona', 'Açores    Ribeira Grande    Maia    1 901     2 197', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12113618, 'Arnaldo', 'Barroso', 'Beja    Alvito    Vila Nova da Baronia    1 328     12 454', 'Investigador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14151316, 'Ester', 'Ponte', 'Braga    Vila Verde    Freiriz    1 142     574', 'Personal trainer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21621541, 'Eunice', 'Mansilha', 'Viseu    Viseu    Silgueiros    3 590     3 686', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12744412, 'Denise', 'Vargas', 'Setúbal    Almada    Charneca de Caparica    20 419     2 233', 'Analista de investimentos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (88152682, 'Janaï¿½na', 'Pontes', 'Coimbra    Pampilhosa da Serra    Pampilhosa da Serra    1 514     10 023', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11351619, 'Gideï¿½o', 'Cardoso', 'Vila Real    Alijó    Vilarinho de Cotas    166    381', 'Assistente dentário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12859897, 'Silvino', 'Ríos', 'Beja    Aljustrel    Rio de Moinhos    864    3 674', 'Veterinário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14266216, 'Plï¿½cido', 'Rocha', 'Porto    Vila do Conde    Parada    365    334', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37642769, 'Yara', 'Barra', 'Lisboa    Torres Vedras    Maxial    2 962     2 790', 'Médico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (65117122, 'Amadeu', 'Escobar', 'Beja    Odemira    Relíquias    1 108     12 002', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (85185691, 'Bruno', 'Sacadura', 'Bragança    Bragança    Failde    158    1 596', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36131579, 'Dulce', 'Ilha', 'Bragança    Bragança    Parada    604    3 649', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (37356736, 'Rodrigo', 'Rolim', 'Açores    Ponta Delgada    Ginetes    1 267     1 207', 'Diretor de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29281354, 'Humberto', 'Prudente', 'Setúbal    Setúbal    Sado    5 457     1 690', 'Pedreiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (74331116, 'Mauro', 'Peralta', 'Viana do castelo    Arcos de Valdevez    Soajo    1 159     5 859', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (66424525, 'Dï¿½rio', 'Paes', 'Porto    Marco de Canaveses    Tabuado    1 387     864', 'Empregado de mesa');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (41451361, 'Eugï¿½nia', 'Franca', 'Guarda    Figueira de Castelo Rodrigo    Colmeal    58    4 002', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (73221311, 'Rafaela', 'Banha', 'Bragança    Macedo de Cavaleiros    Vilarinho do Monte    72    731', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12358183, 'Valadares', 'Ouro', 'Viana do castelo    Ponte de Lima    Ardegão    236    302', 'Técnico de análises clínicas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51459154, 'Alï¿½rio', 'Barateiro', 'Viana do castelo    Valença    Friestas    546    432', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44444232, 'Alan', 'Palmeira', 'Bragança    Mirandela    Caravelas    269    1 259', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14294312, 'Virgolina', 'Faia', 'Coimbra    Coimbra    Taveiro    2 064     1 023', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81123211, 'Ferdinando', 'Aguiar', 'Viseu    Vila Nova de Paiva    Vila Nova de Paiva    1 411     830', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12514132, 'Damiï¿½o', 'Aldeia', 'Viseu    Sernancelhe    Lamosa    195    1 901', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (44911141, 'Alberto', 'Cavaco', 'Vila Real    Vila Real    S. Tomé do Castelo    990    3 302', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21186712, 'Rosï¿½lia', 'Cascais', 'Viana do castelo    Ponte de Lima    Mato    285    250', 'Engenheiro agrónomo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81731114, 'Irma', 'Noite', 'Viseu    Oliveira de Frades    S. João da Serra    643    1 221', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14121116, 'Kevin', 'Felipe', 'Aveiro    Oliveira de Azemeis    Fajões    3 180     699', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31318123, 'Silvana', 'Barroqueiro', 'Bragança    Carrazeda de Ansiães    Fonte Longa    355    1 113', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25129222, 'Renata', 'Portela', 'Vila Real    Mondim de Basto    Campanhó    350    1 306', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15327932, 'Apï¿½lo', 'Alcaide', 'Viseu    Resende    Ovadas    337    1 019', 'Ator');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43211112, 'Camilo', 'Gaspar', 'Coimbra    Lousã    Foz de Arouce    1 112     1 628', 'Engenheiro industrial');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17522324, 'Humberto', 'Aragão', 'Setúbal    Montijo    Marateca    3 586     10 337', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (76152146, 'Eugï¿½nio', 'Alvim', 'Guarda    Guarda    Vila Fernando    587    1 597', 'Rececionista de hotel');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71511145, 'Normando', 'Azenha', 'Santarem    Santarem    Moçarria    1 212     1 211', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71712482, 'Dulce', 'Borba', 'Braga    Guimarães    Creixomil    9 393     292', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52219121, 'Brï¿½gido', 'Braga', 'Guarda    Pinhel    Pínzio    527    2 724', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (29225652, 'Fï¿½bio', 'Landim', 'Évora    Arraiolos    Gafanhoeiro (S. Pedro)    623    4 517', 'Empreendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23373465, 'Acï¿½cio', 'Oliveira', 'Viana do castelo    Ponte da Barca    Vila Nova de Muía    1 034     526', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18113135, 'Cornï¿½lia', 'Marmou', 'Guarda    Celorico da Beira    Maçal do Chão    192    1 549', 'Carpinteiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (53231281, 'Miracema', 'Varejão', 'Bragança    Mirandela    Vila Boa    118    933', 'Jornalista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43153313, 'Catarina', 'Sacramento', 'Braga    Braga    Figueiredo    1 218     186', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12138231, 'Hortï¿½nsia', 'Paes', 'Lisboa    Torres Vedras    Dois Portos    2 153     3 821', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (55251112, 'Guilhermina', 'Quintal', 'Lisboa    Lourinhã    Sta. Bárbara    1 414     751', 'Explicador / tutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (38157368, 'Silvana', 'Curvelo', 'Bragança    Miranda do Douro    Vila Chã de Braciosa    391    4 282', 'Gestor de projetos IT');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35595121, 'Alexandrina', 'Blanco', 'Viana do castelo    Ponte de Lima    Labrujó    153    416', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11149121, 'Gil', 'Azeredo', 'Setúbal    Barreiro    Verderena    11 514     94', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34192988, 'Egï¿½dio', 'Quinterno', 'Guarda    Celorico da Beira    Baraçal    271    1 200', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11651149, 'Olegï¿½rio', 'Macena', 'Castelo Branco    Idanha-a-Nova    Alcafozes    252    5 657', 'Maquinista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81151111, 'Jerï¿½nimo', 'Castelão', 'Vila Real    Valpaços    Água Revés e Crasto    415    2 010', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21711581, 'Eleutï¿½rio', 'Granja', 'Lisboa    Lisboa    Sta. Maria dos Olivais    46 410     1 066', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16211292, 'Valdemiro', 'Parreira', 'Viseu    Castro Daire    Gafanhão    177    776', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23225841, 'Fï¿½bia', 'Mattozo', 'Lisboa    Odivelas    Ramada    15 770     386', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (57151226, 'Nero', 'Marins', 'Leiria    Alcobaça    Aljubarrota (Prazeres)    3 711     2 572', 'Motorista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11531121, 'Amanda', 'Câmara', 'Guarda    Manteigas    Manteigas (Sta. Maria)    1 609     2 454', 'Barman');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13157512, 'Idalinda', 'Passos', 'Braga    Barcelos    Minhotães    883    335', 'Enfermeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (25357714, 'Soraia', 'Caneira', 'Viseu    Viseu    S. Salvador    3 087     507', 'Animador turístico');
