INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12554151, 'Paulina', 'Campelo', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Taíde    1 569     734', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81813138, 'Omar', 'Cavaco', 'Coimbra    Lousã    Foz de Arouce    1 112     1 628', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18118418, 'Tï¿½nia', 'Mansilha', 'Braga    Amares    Carrazedo    759    309', 'Polícia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (24198125, 'Armindo', 'Madureira', 'Guarda    Sabugal    Vale Longo    68    799', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (72412314, 'Libï¿½nia', 'Vaz', 'Setúbal    Alcochete    S. Francisco    1 128     421', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (81861967, 'Alexandrina', 'Ruas', 'Santarem    Abrantes    Rio de Moinhos    1 388     2 006', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54217662, 'Olegï¿½rio', 'Trindade', 'Braga    Vila Verde    Passó    237    216', 'Serralheiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31111211, 'Laila', 'Teles', 'Braga    Barcelos    Macieira de Rates    1 967     756', 'Músico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (48534281, 'Batista', 'Ouro', 'Braga    Vila Nova de Famalicão    Jesufrei    666    285', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22624512, 'Paulina', 'Rebelo', 'Guarda    Mêda    Fonte Longa    199    996', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61173251, 'Mauro', 'Cedraz', 'Bragança    Alfândega da Fé    Gebelim    259    1 900', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15455162, 'Aida', 'Arantes', 'Madeira    Santana    Faial    1 961     2 260', 'Funcionário público');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (38628116, 'Pï¿½ricles', 'Neto', 'Viseu    Mangualde    Abrunhosa-a-Velha    689    1 738', 'Maquinista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11851382, 'Natividade', 'Canto', 'Guarda    Figueira de Castelo Rodrigo    Colmeal    58    4 002', 'Explicador / tutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84319452, 'Maristela', 'Portugal', 'Madeira    Funchal    S. Martinho    20 636     806', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11643328, 'Lï¿½cio', 'Calheiros', 'Guarda    Almeida    Castelo Mendo    134    2 326', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52142711, 'Joï¿½o', 'Villalobos', 'Açores    Vila Franca do Campo    Ribeira Seca    (*)     (*)', 'Técnico de manutenção');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12316111, 'Bernarda', 'Macieira', 'Guarda    Guarda    Meios    260    578', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11133411, 'Rafaela', 'Liberato', 'Bragança    Mogadouro    Vila de Ala    359    2 652', 'Videógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12133111, 'Filipa', 'Meirelles', 'Guarda    Gouveia    Ribamondego    338    648', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (55311148, 'Rosï¿½ria', 'Clementino', 'Guarda    Guarda    Casal de Cinza    592    1 718', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (49132987, 'Quirino', 'Paulos', 'Guarda    Gouveia    Moimenta da Serra    707    575', 'Soldador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14812721, 'Albano', 'Passos', 'Castelo Branco    Sertã    Nesperal    335    774', 'Engenheiro eletrotécnico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54161263, 'Leocï¿½dio', 'Castro', 'Santarem    Torres Novas    Pedrógão    2 095     3 938', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33112119, 'Nicia', 'Figueiroa', 'Viseu    Sernancelhe    Granjal    305    1 684', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (36851613, 'Wilma', 'Gomide', 'Braga    Amares    Besteiros    615    195', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52125414, 'Ediberto', 'Lucas', 'Açores    Praia da Vitória    Fonte do Bastardo    1 156     890', 'Comercial / vendedor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13321321, 'Josefina', 'Castanho', 'Castelo Branco    Oleiros    Mosteiro    422    1 717', 'Técnico administrativo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11223217, 'Lia', 'Fraga', 'Viseu    Mortágua    Cortegaça    468    1 160', 'Influenciador digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13413211, 'Orlanda', 'Nogueira', 'Coimbra    Tábua    Covas    1 196     1 747', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (74311315, 'Renan', 'Antas', 'Porto    Felgueiras    Pinheiro    995    332', 'Assistente social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (48612145, 'Sï¿½nia', 'Quintela', 'Bragança    Macedo de Cavaleiros    Talhinhas    244    2 529', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17651113, 'Cecï¿½lia', 'Faustino', 'Guarda    Sabugal    Vale Longo    68    799', 'Empregado de mesa');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21839762, 'Jesus', 'Brandão', 'Braga    Vila Verde    Carreiras (Santiago)    445    256', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (54633311, 'Walter', 'Jorge', 'Açores    S. Roque do Pico    Sta. Luzia    472    3 069', 'Videógrafo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (56214342, 'Consuelo', 'Pêcego', 'Aveiro    Arouca    Sta. Eulália    2 340     1 831', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (63821111, 'Honï¿½rio', 'Sardinha', 'Braga    Amares    Goães    647    321', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16956563, 'Vital', 'Alves', 'Bragança    Macedo de Cavaleiros    Vinhas    293    3 320', 'Educador social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13121241, 'Horï¿½cio', 'Fiães', 'Bragança    Vinhais    Vila Verde    240    1 430', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33122236, 'Calebe', 'Paz', 'Viana do castelo    Viana do Castelo    Moreira de Geraz do Lima    628    403', 'Piloto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12251811, 'Ricardo', 'Canário', 'Guarda    Vila Nova de Foz Côa    Chãs    370    1 707', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42814486, 'Larissa', 'Domingos', 'Viseu    Castro Daire    Mezio    521    1 162', 'Juiz');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (45625831, 'Gertrudes', 'Ximenes', 'Santarem    Salvaterra de Magos    Muge    1 261     5 203', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32231237, 'Loreta', 'Porto', 'Guarda    Seia    Lapa dos Dinheiros    416    784', 'Notário');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (76281237, 'Joviano', 'Peixoto', 'Braga    Braga    Lamas    708    85', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (47715858, 'Alzira', 'Mello', 'Castelo Branco    Sertã    Cabeçudo    999    995', 'Farmacêutico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21526418, 'Raul', 'Pessoa', 'Castelo Branco    Covilhã    Tortosendo    5 426     1 923', 'Cozinheiro / chef');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11313922, 'Cristiano', 'Souto', 'Braga    Vila Verde    Esqueiros    528    158', 'Técnico de recursos humanos');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11161621, 'Salomï¿½', 'Pedro', 'Viana do castelo    Ponte da Barca    Grovelas    248    340', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42678422, 'Laurinda', 'Maltez', 'Vila Real    Mondim de Basto    Vilar de Ferreiros    1 373     1 615', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11134732, 'Nï¿½dia', 'Souto', 'Castelo Branco    Fundão    Donas    912    808', 'Esteticista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11463112, 'Jacy', 'Lins', 'Aveiro    Oliveira do Bairro    Palhaça    2 330     1 015', 'Biólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (14371273, 'Jade', 'Moreno', 'Guarda    Seia    Torrozelo    528    497', 'Gestor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15651721, 'Natividade', 'Madruga', 'Castelo Branco    Oleiros    Amieira    207    2 629', 'Piloto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33711321, 'Josefina', 'Sintra', 'Beja    Odemira    Odemira (Sta. Maria)    2 580     8 466', 'Freelancer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (61461311, 'Arcelino', 'Cascais', 'Braga    Braga    Gondizalves    1 409     176', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21274261, 'Leticia', 'Saldanha', 'Viana do castelo    Monção    Bela    685    422', 'Eletricista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23121417, 'Ricarda', 'Remígio', 'Setúbal    Almada    Cacilhas    6 970     97', 'Solicitador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17341113, 'Hï¿½lia', 'Bandeira', 'Viseu    Tondela    Barreiro de Besteiros    1 061     3 400', 'Especialista em cibersegurança');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21736939, 'Valï¿½ria', 'Gomide', 'Castelo Branco    Idanha-a-Nova    Aldeia de Sta. Margarida    369    1 360', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (51536748, 'Guilhermina', 'Poças', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Vilela    674    418', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31332126, 'Rï¿½mulo', 'Valle', 'Castelo Branco    Belmonte    Caria    2 240     4 615', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (71218513, 'Silvï¿½ria', 'Vasconcelos', 'Braga    Cabeceiras de Basto    Arco de Baúlhe    1 808     437', 'Auditor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (19286911, 'Renan', 'Parreira', 'Faro    Albufeira    Olhos de Água    3 221     1 569', 'Escritor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12412711, 'Hermï¿½nia', 'Cirne', 'Bragança    Vila Flor    Nabo    218    1 046', 'Advogado');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32339792, 'Shirley', 'Coito', 'Leiria    Caldas da Rainha    Tornada    3 150     1 982', 'Babysitter');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15281225, 'Inï¿½cio', 'Espírito Santo', 'Açores    Vila do Porto    Sta. Bárbara    480    1 542', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31142381, 'Gilberta', 'Álvares', 'Porto    Vila Nova de Gaia    Canelas    12 303     747', 'Consultor financeiro');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (33232137, 'Irene', 'Mariz', 'Guarda    Vila Nova de Foz Côa    Sta. Comba    290    3 083', 'Funcionário público');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (16712123, 'Cï¿½cero', 'Granjeia', 'Viseu    Moimenta da Beira    Vilar    485    884', 'Tradutor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13214434, 'Jonata', 'Valido', 'Bragança    Mogadouro    Brunhoso    277    2 076', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11121611, 'Amilcar', 'Leça', 'Açores    Angra do Heroísmo    S. Bartolomeu de Regatos    1 569     2 644', 'Pintor');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15712235, 'Tabita', 'Melancia', 'Bragança    Macedo de Cavaleiros    Sta. Combinha    72    490', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (69211434, 'Noï¿½lia', 'Avelar', 'Beja    Odemira    Sabóia    1 344     15 580', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (91132311, 'Florival', 'Matos', 'Viana do castelo    Arcos de Valdevez    Aguiã    732    235', 'Educador social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13821822, 'Emï¿½dio', 'Melo', 'Bragança    Carrazeda de Ansiães    Ribalonga    115    852', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26455781, 'Avelina', 'Zambujal', 'Évora    Viana do Alentejo    Aguiar    699    2 781', 'Animador turístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (15211716, 'Luzia', 'Póvoas', 'Porto    Felgueiras    Revinhade    810    403', 'Especialista em marketing digital');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (26519148, 'Naum', 'Chagas', 'Bragança    Mogadouro    Valverde    196    2 397', 'Psicólogo');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (72455561, 'Felisberto', 'Alvarenga', 'Leiria    Alcobaça    Coz    2 043     1 482', 'Gestor de e-commerce');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11111498, 'Cï¿½ndido', 'Rebouças', 'Viseu    Cinfães    Moimenta    468    639', 'Contabilista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (76223218, 'Teresa', 'Pallos', 'Leiria    Alcobaça    Évora de Alcobaça    4 788     4 232', 'Pescador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (84413442, 'Larissa', 'Frias', 'Madeira    Porto Moniz    Porto Moniz    1 700     2 100', 'Dentista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23313644, 'Karen', 'Caminha', 'Lisboa    Cadaval    Painho    1 367     870', 'Operador logístico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12431162, 'Romeu', 'Chagas', 'Coimbra    Penela    Rabaçal    339    879', 'Engenheiro químico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (13147419, 'Dagmar', 'Vasconcellos', 'Viseu    Nelas    Carvalhal Redondo    1 066     791', 'Procurador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (17155347, 'Patrï¿½cio', 'Aleixo', 'Açores    Praia da Vitória    S. Brás    1 012     530', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22515891, 'Fedra', 'Gama', 'Évora    Estremoz    Sta. Vitória do Ameixial    491    5 542', 'Programador / Desenvolvedor de software');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (22433522, 'Ezequiel', 'Mora', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Vilela    674    418', 'Auxiliar de ação direta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (43132119, 'Consuela', 'Cascais', 'Santarem    Constância    Constância    880    876', 'Militar');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (82464424, 'Dagmar', 'Menna', 'Guarda    Figueira de Castelo Rodrigo    Colmeal    58    4 002', 'Gestor de produto');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (31761213, 'Albano', 'Vieira', 'Viana do castelo    Arcos de Valdevez    S. Jorge    766    1 150', 'Formador profissional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (63142338, 'Calvin', 'Veloso', 'Vila Real    Chaves    Sanfins    308    1 786', 'Engenheiro civil');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (32112211, 'Arlete', 'Osorio', 'Castelo Branco    Covilhã    Verdelhos    875    3 146', 'Estafeta');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (42931114, 'Cinira', 'Castanho', 'Viana do castelo    Monção    Luzio    151    618', 'Engenheiro mecânico');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11112941, 'Adï¿½o', 'Covilhã', 'Porto    Lousada    Lustosa    4 437     1 038', 'Assistente social');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (35623362, 'Clementina', 'Meneses', 'Lisboa    Torres Vedras    Torres Vedras (Sta. Maria do Castelo)    5 061     1 773', 'Guarda prisional');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12129128, 'ï¿½ngela', 'Carvalheira', 'Guarda    Aguiar da Beira    Souto de Aguiar da Beira    369    1 660', 'Web designer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (21251164, 'Nï¿½vea', 'Carqueijeiro', 'Braga    Póvoa de Lanhoso (N. S. do Amparo)    Moure    259    115', 'Gestor de transportes');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (28111128, 'Anderson', 'Ilha', 'Beja    Beja    Trindade    345    9 863', 'Canalizador');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52141136, 'Camilo', 'Mourinho', 'Setúbal    Grândola    Azinheira dos Barros e S. Mamede    908    17 252', 'Técnico ambiental');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (12167872, 'Geraldina', 'Maciel', 'Lisboa    Azambuja    Vila Nova de S. Pedro    725    1 438', 'Gestor de transportes');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (63111321, 'Dï¿½bora', 'Saldanha', 'Guarda    Celorico da Beira    Salgueirais    156    900', 'Nutricionista');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (11911282, 'Cidï¿½lia', 'Castanho', 'Porto    Matosinhos    Senhora da Hora    26 543     380', 'DevOps engineer');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (18431214, 'Gabriela', 'Parafita', 'Leiria    Porto de Mós    S. Bento    953    3 970', 'Operador de máquinas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (34823214, 'Honï¿½rio', 'Dantas', 'Vila Real    Murça    Jou    794    3 720', 'Administrador de sistemas');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (52191621, 'Franklin', 'Inácio', 'Viana do castelo    Valença    Cristelo Covo    847    366', 'Técnico de radiologia');
INSERT INTO Pessoas (ID, Nome, Apelido, Localidade, Profissao) VALUES (23123711, 'Constantino', 'Macedo', 'Coimbra    Tábua    S. João da Boa Vista    484    1 000', 'Nutricionista');
